dataset,source_table,source_itemid,source_valueid,source_unitid,source_ordercategoryid,source_label,source_value,source_unit,source_token,row_count,harmonized_token,token_role,emit_as_model_token,non_drug_drugitem_class,target_vocabulary,target_concept_id,target_code,target_label,mapping_source,match_strength,mapping_confidence
AmsterdamUMCdb,freetextitems,20387,,,,C. difficile DNA toxinegen PCR (faeces),,,FREETEXT//20387//1,287,LOINC//3051552,metadata_only,False,,LOINC,3051552.0,54067-4,3051552,AMSTEL,source_code,low
AmsterdamUMCdb,freetextitems,11128,,,,Remmer APTT (bloed),,,FREETEXT//11128//1,274,,metadata_only,False,,,,,,,,unmapped
AmsterdamUMCdb,freetextitems,10892,,,,Ketonen (urine),,,FREETEXT//10892//1,272,,metadata_only,False,,,,,,,,unmapped
AmsterdamUMCdb,freetextitems,12205,,,,Opmerking   (bloed),,,FREETEXT//12205//1,269,,metadata_only,False,,,,,,,,unmapped
AmsterdamUMCdb,freetextitems,11266,,,,Ag.detect (urine),,,FREETEXT//11266//1,256,,metadata_only,False,,,,,,,,unmapped
AmsterdamUMCdb,freetextitems,11400,,,,CMV IgG (bloed),,,FREETEXT//11400//1,252,LOINC//3016816,metadata_only,False,,LOINC,3016816.0,22244-8,3016816,AMSTEL,source_code,low
AmsterdamUMCdb,freetextitems,17453,,,,Korrel cilinder (urine),,,FREETEXT//17453//1,247,,metadata_only,False,,,,,,,,unmapped
AmsterdamUMCdb,freetextitems,11270,,,,HSV type 1 DNA PCR (overig),,,FREETEXT//11270//1,239,LOINC//3035069,metadata_only,False,,LOINC,3035069.0,16130-7,3035069,AMSTEL,source_code,low
AmsterdamUMCdb,freetextitems,11387,,,,A-HBc TOT (bloed),,,FREETEXT//11387//1,233,LOINC//3021879,metadata_only,False,,LOINC,3021879.0,16933-4,3021879,AMSTEL,source_code,low
AmsterdamUMCdb,freetextitems,11272,,,,HSV type 2 DNA PCR (overig),,,FREETEXT//11272//1,231,LOINC//3019978,metadata_only,False,,LOINC,3019978.0,16131-5,3019978,AMSTEL,source_code,low
AmsterdamUMCdb,freetextitems,17738,,,,polychromasie (bloed),,,FREETEXT//17738//1,221,,metadata_only,False,,,,,,,,unmapped
AmsterdamUMCdb,freetextitems,11370,,,,PTT-LAC (bloed),,,FREETEXT//11370//1,214,,metadata_only,False,,,,,,,,unmapped
AmsterdamUMCdb,freetextitems,11402,,,,CMV IgM (bloed),,,FREETEXT//11402//1,210,LOINC//3013332,metadata_only,False,,LOINC,3013332.0,30325-5,3013332,AMSTEL,source_code,low
AmsterdamUMCdb,freetextitems,17942,,,,Vraagstelling (bloed),,,FREETEXT//17942//1,210,,metadata_only,False,,,,,,,,unmapped
AmsterdamUMCdb,freetextitems,11378,,,,Epstein Barr Virus VCA IgG (bloed),,,FREETEXT//11378//1,208,LOINC//3006585,metadata_only,False,,LOINC,3006585.0,30339-6,3006585,AMSTEL,source_code,low
AmsterdamUMCdb,freetextitems,11285,,,,Beoordeeld (beenmerg),,,FREETEXT//11285//1,205,,metadata_only,False,,,,,,,,unmapped
AmsterdamUMCdb,freetextitems,11254,,,,Chlm.PnIgA (bloed),,,FREETEXT//11254//1,204,LOINC//3044802,metadata_only,False,,LOINC,3044802.0,44982-7,3044802,AMSTEL,source_code,low
AmsterdamUMCdb,freetextitems,11284,,,,Conclusie: (bloed),,,FREETEXT//11284//1,202,,metadata_only,False,,,,,,,,unmapped
AmsterdamUMCdb,freetextitems,11271,,,,HSV type 2 DNA PCR (liquor),,,FREETEXT//11271//1,200,LOINC//21493357,metadata_only,False,,LOINC,21493357.0,82191-8,21493357,AMSTEL,source_code,low
AmsterdamUMCdb,freetextitems,11127,,,,Remmer PT (bloed),,,FREETEXT//11127//1,199,,metadata_only,False,,,,,,,,unmapped
AmsterdamUMCdb,freetextitems,11269,,,,HSV type 1 DNA PCR (liquor),,,FREETEXT//11269//1,199,LOINC//3023671,metadata_only,False,,LOINC,3023671.0,16952-4,3023671,AMSTEL,source_code,low
AmsterdamUMCdb,freetextitems,15389,,,,M. tuberculosis DNA PCR (br.-alv.lav),,,FREETEXT//15389//1,197,LOINC//21492394,metadata_only,False,,LOINC,21492394.0,78357-1,21492394,AMSTEL,source_code,low
AmsterdamUMCdb,freetextitems,11379,,,,Epstein Barr Virus VCA IgM (bloed),,,FREETEXT//11379//1,181,,metadata_only,False,,,,,,,,unmapped
AmsterdamUMCdb,freetextitems,15478,,,,MRSA DNA PCR (anus),,,FREETEXT//15478//1,180,LOINC//3033966,metadata_only,False,,LOINC,3033966.0,35492-8,3033966,AMSTEL,source_code,low
AmsterdamUMCdb,freetextitems,15476,,,,MRSA DNA PCR (neus),,,FREETEXT//15476//1,178,LOINC//1175793,metadata_only,False,,LOINC,1175793.0,90001-9,1175793,AMSTEL,source_code,low
AmsterdamUMCdb,freetextitems,15477,,,,MRSA DNA PCR (keel),,,FREETEXT//15477//1,177,LOINC//3033966,metadata_only,False,,LOINC,3033966.0,35492-8,3033966,AMSTEL,source_code,low
AmsterdamUMCdb,freetextitems,11277,,,,Celrijkheid (beenmerg),,,FREETEXT//11277//1,174,,metadata_only,False,,,,,,,,unmapped
AmsterdamUMCdb,freetextitems,17301,,,,fragmentocyten (bloed),,,FREETEXT//17301//1,172,,metadata_only,False,,,,,,,,unmapped
AmsterdamUMCdb,freetextitems,11280,,,,Megakaryocyten (beenmerg),,,FREETEXT//11280//1,171,,metadata_only,False,,,,,,,,unmapped
AmsterdamUMCdb,freetextitems,14553,,,,Influenza A RNA PCR (br.-alv.lav),,,FREETEXT//14553//1,170,LOINC//46235756,metadata_only,False,,LOINC,46235756.0,76077-7,46235756,AMSTEL,source_code,low
AmsterdamUMCdb,freetextitems,14559,,,,Influenza B RNA PCR (br.-alv.lav),,,FREETEXT//14559//1,169,LOINC//46235758,metadata_only,False,,LOINC,46235758.0,76079-3,46235758,AMSTEL,source_code,low
AmsterdamUMCdb,freetextitems,15449,,,,RSV RNA PCR (br.-alv.lav),,,FREETEXT//15449//1,169,LOINC//46235767,metadata_only,False,,LOINC,46235767.0,76088-4,46235767,AMSTEL,source_code,low
AmsterdamUMCdb,freetextitems,15455,,,,hMPV RNA PCR (br.-alv.lav),,,FREETEXT//15455//1,169,LOINC//1176113,metadata_only,False,,LOINC,1176113.0,89651-4,1176113,AMSTEL,source_code,low
AmsterdamUMCdb,freetextitems,15656,,,,Parainfluenza 1 RNA PCR (br.-alv.lav),,,FREETEXT//15656//1,169,LOINC//36305681,metadata_only,False,,LOINC,36305681.0,88563-2,36305681,AMSTEL,source_code,low
AmsterdamUMCdb,freetextitems,14305,,,,EDTA-KL.1 (bloed),,,FREETEXT//14305//1,160,,metadata_only,False,,,,,,,,unmapped
AmsterdamUMCdb,freetextitems,17943,,,,Vraagstelling (urine),,,FREETEXT//17943//1,159,,metadata_only,False,,,,,,,,unmapped
AmsterdamUMCdb,freetextitems,11278,,,,Kwaliteit (bloed),,,FREETEXT//11278//1,158,,metadata_only,False,,,,,,,,unmapped
AmsterdamUMCdb,freetextitems,15382,,,,M. tuberculosis DNA PCR (sputum),,,FREETEXT//15382//1,158,LOINC//3027813,metadata_only,False,,LOINC,3027813.0,14556-5,3027813,AMSTEL,source_code,low
AmsterdamUMCdb,freetextitems,19000,,,,Coronavirus RNA PCR (br.-alv.lav),,,FREETEXT//19000//1,155,LOINC//36303355,metadata_only,False,,LOINC,36303355.0,88620-0,36303355,AMSTEL,source_code,low
AmsterdamUMCdb,freetextitems,19001,,,,Rhinovirus RNA PCR (br.-alv.lav),,,FREETEXT//19001//1,155,LOINC//1175203,metadata_only,False,,LOINC,1175203.0,91131-3,1175203,AMSTEL,source_code,low
AmsterdamUMCdb,freetextitems,17404,,,,hypochromasie (bloed),,,FREETEXT//17404//1,152,,metadata_only,False,,,,,,,,unmapped
AmsterdamUMCdb,freetextitems,11279,,,,Uitrijping Wit (beenmerg),,,FREETEXT//11279//1,147,,metadata_only,False,,,,,,,,unmapped
AmsterdamUMCdb,freetextitems,11281,,,,Uitrijping Megakaryocyten (beenmerg),,,FREETEXT//11281//1,147,,metadata_only,False,,,,,,,,unmapped
AmsterdamUMCdb,freetextitems,11382,,,,Epstein Barr Virus nuclear antigen (EBNA) (bloed),,,FREETEXT//11382//1,146,LOINC//3012570,metadata_only,False,,LOINC,3012570.0,5002-1,3012570,AMSTEL,source_code,low
AmsterdamUMCdb,freetextitems,17673,,,,Parainfluenza 2 RNA PCR (br.-alv.lav),,,FREETEXT//17673//1,143,LOINC//36304319,metadata_only,False,,LOINC,36304319.0,88559-0,36304319,AMSTEL,source_code,low
AmsterdamUMCdb,freetextitems,17685,,,,Parainfluenza 3 RNA PCR (br.-alv.lav),,,FREETEXT//17685//1,143,LOINC//36303784,metadata_only,False,,LOINC,36303784.0,88560-8,36303784,AMSTEL,source_code,low
AmsterdamUMCdb,freetextitems,17697,,,,Parainfluenza 4 RNA PCR (br.-alv.lav),,,FREETEXT//17697//1,143,LOINC//36304298,metadata_only,False,,LOINC,36304298.0,88561-6,36304298,AMSTEL,source_code,low
AmsterdamUMCdb,freetextitems,17610,,,,ovalocyten (bloed),,,FREETEXT//17610//1,140,,metadata_only,False,,,,,,,,unmapped
AmsterdamUMCdb,freetextitems,14551,,,,Influenza A RNA PCR (keel),,,FREETEXT//14551//1,137,LOINC//46235757,metadata_only,False,,LOINC,46235757.0,76078-5,46235757,AMSTEL,source_code,low
AmsterdamUMCdb,freetextitems,14557,,,,Influenza B RNA PCR (keel),,,FREETEXT//14557//1,137,LOINC//46235759,metadata_only,False,,LOINC,46235759.0,76080-1,46235759,AMSTEL,source_code,low
AmsterdamUMCdb,freetextitems,11282,,,,Uitrijping Rood (beenmerg),,,FREETEXT//11282//1,136,,metadata_only,False,,,,,,,,unmapped
AmsterdamUMCdb,freetextitems,15447,,,,RSV RNA PCR (keel),,,FREETEXT//15447//1,136,LOINC//46235794,metadata_only,False,,LOINC,46235794.0,76089-2,46235794,AMSTEL,source_code,low
AmsterdamUMCdb,freetextitems,15453,,,,hMPV RNA PCR (keel),,,FREETEXT//15453//1,136,LOINC//46236734,metadata_only,False,,LOINC,46236734.0,77024-8,46236734,AMSTEL,source_code,low
AmsterdamUMCdb,freetextitems,15654,,,,Parainfluenza 1 RNA PCR (keel),,,FREETEXT//15654//1,136,LOINC//46235763,metadata_only,False,,LOINC,46235763.0,76084-3,46235763,AMSTEL,source_code,low
AmsterdamUMCdb,freetextitems,17211,,,,Conclusie SpecStolling (bloed),,,FREETEXT//17211//1,136,,metadata_only,False,,,,,,,,unmapped
AmsterdamUMCdb,freetextitems,14684,,,,BLGR. 2e X (bloed),,,FREETEXT//14684//1,133,,metadata_only,False,,,,,,,,unmapped
AmsterdamUMCdb,freetextitems,19082,,,,Coronavirus RNA PCR (keel),,,FREETEXT//19082//1,128,LOINC//36304988,metadata_only,False,,LOINC,36304988.0,88627-5,36304988,AMSTEL,source_code,low
AmsterdamUMCdb,freetextitems,19083,,,,Rhinovirus RNA PCR (keel),,,FREETEXT//19083//1,128,,metadata_only,False,,,,,,,,unmapped
AmsterdamUMCdb,freetextitems,19165,,,,Pneumocystis jirovecii pneumonia DNA PCR (br.-alv.lav),,,FREETEXT//19165//1,126,LOINC//36304562,metadata_only,False,,LOINC,36304562.0,88690-3,36304562,AMSTEL,source_code,low
AmsterdamUMCdb,freetextitems,12206,,,,Opmerking: (bloed),,,FREETEXT//12206//1,117,,metadata_only,False,,,,,,,,unmapped
AmsterdamUMCdb,freetextitems,17536,,,,macroplanie (bloed),,,FREETEXT//17536//1,112,,metadata_only,False,,,,,,,,unmapped
AmsterdamUMCdb,freetextitems,11418,,,,HSV IgG (bloed),,,FREETEXT//11418//1,110,LOINC//3020134,metadata_only,False,,LOINC,3020134.0,19106-4,3020134,AMSTEL,source_code,low
AmsterdamUMCdb,freetextitems,14307,,,,EDTA-GR.1 (bloed),,,FREETEXT//14307//1,110,,metadata_only,False,,,,,,,,unmapped
AmsterdamUMCdb,freetextitems,17549,,,,microplanie (bloed),,,FREETEXT//17549//1,110,,metadata_only,False,,,,,,,,unmapped
AmsterdamUMCdb,freetextitems,17941,,,,Vraagstelling  (urine),,,FREETEXT//17941//1,110,,metadata_only,False,,,,,,,,unmapped
AmsterdamUMCdb,freetextitems,15393,,,,M. genus DNA PCR (br.-alv.lav),,,FREETEXT//15393//1,109,LOINC//3014639,metadata_only,False,,LOINC,3014639.0,21405-6,3014639,AMSTEL,source_code,low
AmsterdamUMCdb,freetextitems,10812,,,,Mycoplasma pneumoniae DNA PCR (br.-alv.lav),,,FREETEXT//10812//1,108,LOINC//3026395,metadata_only,False,,LOINC,3026395.0,22425-3,3026395,AMSTEL,source_code,low
AmsterdamUMCdb,freetextitems,19028,,,,Hepatitis A IgG (bloed),,,FREETEXT//19028//1,108,LOINC//3006631,metadata_only,False,,LOINC,3006631.0,32018-4,3006631,AMSTEL,source_code,low
AmsterdamUMCdb,freetextitems,17675,,,,Parainfluenza 2 RNA PCR (keel),,,FREETEXT//17675//1,107,LOINC//46235764,metadata_only,False,,LOINC,46235764.0,76085-0,46235764,AMSTEL,source_code,low
AmsterdamUMCdb,freetextitems,17687,,,,Parainfluenza 3 RNA PCR (keel),,,FREETEXT//17687//1,107,LOINC//46235765,metadata_only,False,,LOINC,46235765.0,76086-8,46235765,AMSTEL,source_code,low
AmsterdamUMCdb,freetextitems,17699,,,,Parainfluenza 4 RNA PCR (keel),,,FREETEXT//17699//1,107,LOINC//46235766,metadata_only,False,,LOINC,46235766.0,76087-6,46235766,AMSTEL,source_code,low
AmsterdamUMCdb,freetextitems,10780,,,,VIRUSkweek (sputum),,,FREETEXT//10780//1,103,,metadata_only,False,,,,,,,,unmapped
AmsterdamUMCdb,freetextitems,10814,,,,Mycoplasma pneumoniae DNA PCR (sputum),,,FREETEXT//10814//1,101,LOINC//37019853,metadata_only,False,,LOINC,37019853.0,92126-2,37019853,AMSTEL,source_code,low
AmsterdamUMCdb,freetextitems,14401,,,,Adenovirus DNA PCR (keel),,,FREETEXT//14401//1,100,LOINC//46235749,metadata_only,False,,LOINC,46235749.0,76070-2,46235749,AMSTEL,source_code,low
AmsterdamUMCdb,freetextitems,11015,,,,Mycoplasma pneumoniae DNA PCR (keel),,,FREETEXT//11015//1,96,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
AmsterdamUMCdb,freetextitems,14552,,,,Influenza A RNA PCR (nasophar.wat),,,FREETEXT//14552//1,94,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
AmsterdamUMCdb,freetextitems,15454,,,,hMPV RNA PCR (nasophar.wat),,,FREETEXT//15454//1,94,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
AmsterdamUMCdb,freetextitems,11385,,,,Hepatitis A IgM (bloed),,,FREETEXT//11385//1,93,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
AmsterdamUMCdb,freetextitems,14558,,,,Influenza B RNA PCR (nasophar.wat),,,FREETEXT//14558//1,93,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
AmsterdamUMCdb,freetextitems,15655,,,,Parainfluenza 1 RNA PCR (nasophar.wat),,,FREETEXT//15655//1,93,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
AmsterdamUMCdb,freetextitems,15448,,,,RSV RNA PCR (nasophar.wat),,,FREETEXT//15448//1,92,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
AmsterdamUMCdb,freetextitems,11110,,,,Cytomegalovirus DNA kwantitatief PCR (overig),,,FREETEXT//11110//1,90,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
AmsterdamUMCdb,freetextitems,11017,,,,Chlamydia pneumoniae DNA PCR (br.-alv.lav),,,FREETEXT//11017//1,88,,metadata_only,False,,,,,,,,unmapped
AmsterdamUMCdb,freetextitems,17305,,,,Galactomannan (br.-alv.lav),,,FREETEXT//17305//1,88,LOINC//36303951,metadata_only,False,,LOINC,36303951.0,88555-8,36303951,AMSTEL,source_code,low
AmsterdamUMCdb,freetextitems,14372,,,,Enterovirus RNA PCR (liquor),,,FREETEXT//14372//1,85,,metadata_only,False,,,,,,,,unmapped
AmsterdamUMCdb,freetextitems,10946,,,,VIROL.MAT. (liquor),,,FREETEXT//10946//1,83,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
AmsterdamUMCdb,freetextitems,11229,,,,Varicella-Zoster virus DNA PCR (liquor),,,FREETEXT//11229//1,83,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
AmsterdamUMCdb,freetextitems,17308,,,,geldrolvorming (bloed),,,FREETEXT//17308//1,83,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
AmsterdamUMCdb,freetextitems,15403,,,,MRSA DNA PCR (overig),,,FREETEXT//15403//1,82,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
AmsterdamUMCdb,freetextitems,19090,,,,Rhinovirus RNA PCR (nasophar.wat),,,FREETEXT//19090//1,82,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
AmsterdamUMCdb,freetextitems,19091,,,,Coronavirus RNA PCR (nasophar.wat),,,FREETEXT//19091//1,82,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
AmsterdamUMCdb,freetextitems,10813,,,,Mycoplasma pneumoniae DNA PCR (nasophar.wat),,,FREETEXT//10813//1,81,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
AmsterdamUMCdb,freetextitems,11136,,,,HIT (bloed),,,FREETEXT//11136//1,81,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
AmsterdamUMCdb,freetextitems,11414,,,,HSV IgM (bloed),,,FREETEXT//11414//1,81,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
AmsterdamUMCdb,freetextitems,12150,,,,Anti HBsAg testwaarde (bloed),,,FREETEXT//12150//1,80,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
AmsterdamUMCdb,freetextitems,14402,,,,Adenovirus DNA PCR (br.-alv.lav),,,FREETEXT//14402//1,79,,metadata_only,False,,,,,,,,unmapped
AmsterdamUMCdb,freetextitems,17056,,,,Anti HBsAg (bloed),,,FREETEXT//17056//1,79,LOINC//3006453,metadata_only,False,,LOINC,3006453.0,10900-9,3006453,AMSTEL,source_code,low
AmsterdamUMCdb,freetextitems,10816,,,,Chlamydia pneumoniae DNA PCR (sputum),,,FREETEXT//10816//1,78,,metadata_only,False,,,,,,,,unmapped
AmsterdamUMCdb,freetextitems,12243,,,,2 SB-6 Verz (bloed),,,FREETEXT//12243//1,77,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
AmsterdamUMCdb,freetextitems,11384,,,,Hepatitis A Ig totaal (bloed),,,FREETEXT//11384//1,76,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
AmsterdamUMCdb,freetextitems,15384,,,,M. tuberculosis DNA PCR (biopt),,,FREETEXT//15384//1,76,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
AmsterdamUMCdb,freetextitems,15537,,,,HSV type 1 DNA PCR (br.-alv.lav),,,FREETEXT//15537//1,74,,metadata_only,False,,,,,,,,unmapped
AmsterdamUMCdb,freetextitems,19701,,,,Opm. rood bloedbeeld (bloed),,,FREETEXT//19701//1,74,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
AmsterdamUMCdb,freetextitems,15538,,,,HSV type 2 DNA PCR (br.-alv.lav),,,FREETEXT//15538//1,73,,metadata_only,False,,,,,,,,unmapped
AmsterdamUMCdb,freetextitems,17744,,,,PTT-LAC  (bloed),,,FREETEXT//17744//1,73,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
AmsterdamUMCdb,freetextitems,11019,,,,Chlamydia pneumoniae DNA PCR (keel),,,FREETEXT//11019//1,72,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
AmsterdamUMCdb,freetextitems,11283,,,,Ijzer Centraal (bloed),,,FREETEXT//11283//1,72,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
AmsterdamUMCdb,freetextitems,17845,,,,spijt (br.-alv.lav),,,FREETEXT//17845//1,72,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
AmsterdamUMCdb,freetextitems,10971,,,,VDRL (bloed),,,FREETEXT//10971//1,71,,metadata_only,False,,,,,,,,unmapped
AmsterdamUMCdb,freetextitems,10766,,,,VIRUSkweek (br.-alv.lav),,,FREETEXT//10766//1,70,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
AmsterdamUMCdb,freetextitems,11018,,,,Toxoplasma gondii IgG (bloed),,,FREETEXT//11018//1,70,,metadata_only,False,,,,,,,,unmapped
AmsterdamUMCdb,freetextitems,15422,,,,Legionella pneumophila DNA PCR (br.-alv.lav),,,FREETEXT//15422//1,70,,metadata_only,False,,,,,,,,unmapped
AmsterdamUMCdb,freetextitems,19580,,,,Dir.Coombs conclusie (bloed),,,FREETEXT//19580//1,68,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
AmsterdamUMCdb,freetextitems,14312,,,,1 HEP.BUIS (bloed),,,FREETEXT//14312//1,67,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
AmsterdamUMCdb,freetextitems,14549,,,,Influenza A RNA PCR (sputum),,,FREETEXT//14549//1,66,,metadata_only,False,,,,,,,,unmapped
AmsterdamUMCdb,freetextitems,14556,,,,Influenza B RNA PCR (sputum),,,FREETEXT//14556//1,65,,metadata_only,False,,,,,,,,unmapped
AmsterdamUMCdb,freetextitems,15446,,,,RSV RNA PCR (sputum),,,FREETEXT//15446//1,65,,metadata_only,False,,,,,,,,unmapped
AmsterdamUMCdb,freetextitems,15452,,,,hMPV RNA PCR (sputum),,,FREETEXT//15452//1,65,,metadata_only,False,,,,,,,,unmapped
AmsterdamUMCdb,freetextitems,10815,,,,Chlamydia pneumoniae DNA PCR (nasophar.wat),,,FREETEXT//10815//1,64,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
AmsterdamUMCdb,freetextitems,15653,,,,Parainfluenza 1 RNA PCR (sputum),,,FREETEXT//15653//1,64,,metadata_only,False,,,,,,,,unmapped
AmsterdamUMCdb,freetextitems,17677,,,,Parainfluenza 2 RNA PCR (nasophar.wat),,,FREETEXT//17677//1,63,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
AmsterdamUMCdb,freetextitems,17689,,,,Parainfluenza 3 RNA PCR (nasophar.wat),,,FREETEXT//17689//1,63,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
AmsterdamUMCdb,freetextitems,17701,,,,Parainfluenza 4 RNA PCR (nasophar.wat),,,FREETEXT//17701//1,63,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
AmsterdamUMCdb,freetextitems,15383,,,,M. tuberculosis DNA PCR (pleurapunct.),,,FREETEXT//15383//1,62,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
AmsterdamUMCdb,freetextitems,17078,,,,basofiele punctering (bloed),,,FREETEXT//17078//1,61,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
AmsterdamUMCdb,freetextitems,19117,,,,Coronavirus RNA PCR (sputum),,,FREETEXT//19117//1,60,,metadata_only,False,,,,,,,,unmapped
AmsterdamUMCdb,freetextitems,11415,,,,Varicella-Zoster virus IgG (bloed),,,FREETEXT//11415//1,59,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
AmsterdamUMCdb,freetextitems,12168,,,,1 EG-6 Verz (bloed),,,FREETEXT//12168//1,59,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
AmsterdamUMCdb,freetextitems,15611,,,,Legionella pneumophila DNA PCR (keel),,,FREETEXT//15611//1,59,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
AmsterdamUMCdb,freetextitems,19118,,,,Rhinovirus RNA PCR (sputum),,,FREETEXT//19118//1,59,,metadata_only,False,,,,,,,,unmapped
AmsterdamUMCdb,freetextitems,11104,,,,Cytomegalovirus DNA PCR (liquor),,,FREETEXT//11104//1,58,,metadata_only,False,,,,,,,,unmapped
AmsterdamUMCdb,freetextitems,15421,,,,Legionella pneumophila DNA PCR (sputum),,,FREETEXT//15421//1,58,,metadata_only,False,,,,,,,,unmapped
AmsterdamUMCdb,freetextitems,15745,,,,HSV type 1 DNA PCR (blaasjesv.),,,FREETEXT//15745//1,58,,metadata_only,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
